,k best distances,k is malicius,k's mean,k's median,k's std,k's malicios percentage,k's clean percentage,all's mean,all's median,all's std_i,max dist,min dist
85,"[22.781571499789035, 23.08679276123039, 23.958297101421877]","[False, False, False]",23.275553787480433,23.08679276123039,0.49859390901331774,0.0,100.0,168.89018139569066,105.48933595392475,336.2435446325027,2597.665490397099,22.781571499789035
86,"[102.87856919689348, 109.38464243210744, 114.46396812971321]","[False, False, False]",108.90905991957136,109.38464243210744,4.741659424914285,0.0,100.0,226.60332070818012,180.39678489374472,310.6192678174335,2527.383231724069,102.87856919689348
87,"[9.327379053088816, 18.0, 22.15851980616034]","[False, False, False]",16.49529961974972,18.0,5.345255571191286,0.0,100.0,154.048123926512,106.12257064357233,319.54240693004834,2490.1487907352043,9.327379053088816
88,"[29.563490998188964, 45.43126676640219, 48.579831205964474]","[False, False, False]",41.19152965685188,45.43126676640219,8.322132210479012,0.0,100.0,212.22854403158695,185.1755923441316,302.7453727054519,2445.4608972543397,29.563490998188964
89,"[20.024984394500787, 22.627416997969522, 24.392621835300936]","[False, False, False]",22.348341075923752,22.627416997969522,1.793967062363761,0.0,100.0,150.87639491472515,77.64019577512668,335.515940731672,2576.342950773441,20.024984394500787
90,"[143.28991590478375, 189.5415521726041, 198.32044776068855]","[False, False, False]",177.05063861269215,189.5415521726041,24.13996755392507,0.0,100.0,359.11081705941797,333.333166666625,262.74997528312764,2304.7550846022664,143.28991590478375
91,"[11.958260743101398, 12.409673645990857, 13.076696830622021]","[False, False, False]",12.481543739904758,12.409673645990857,0.45941905581324793,0.0,100.0,151.09013013380945,84.6817571853584,329.52867663215216,2545.7234728068956,11.958260743101398
92,"[16.278820596099706, 16.703293088490067, 16.76305461424021]","[False, False, False]",16.581722766276663,16.703293088490067,0.2155692518479513,0.0,100.0,149.49265377287003,84.29116205154607,334.3140610594673,2568.8149018564964,16.278820596099706
93,"[21.213203435596427, 21.88606862823929, 22.15851980616034]","[False, False, False]",21.752597289998686,21.88606862823929,0.3972964541437836,0.0,100.0,160.4440464576605,110.09087155618307,318.1975637990779,2488.1780482915606,21.213203435596427
94,"[32.202484376209235, 32.526911934581186, 34.72751070837067]","[False, False, False]",33.152302339720364,32.526911934581186,1.121687527391139,0.0,100.0,163.22967232192343,95.57719393244395,334.86820732269047,2587.631735776944,32.202484376209235
95,"[17.549928774784245, 30.380915061926625, 32.526911934581186]","[False, False, False]",26.819251923764018,30.380915061926625,6.612694326042904,0.0,100.0,154.6394574314043,84.49852069711044,334.15306557451163,2573.182465352972,17.549928774784245
96,"[260.28253879198274, 266.6777081047458, 268.69127265320697]","[False, False, False]",265.21717318331184,266.6777081047458,3.584835931138347,0.0,100.0,381.9642888424396,354.290840976732,282.0117887989198,2481.8333948917684,260.28253879198274
97,"[11.313708498984761, 16.278820596099706, 19.77371993328519]","[False, False, False]",15.788749676123217,16.278820596099706,3.471126185844055,0.0,100.0,149.68176456999072,83.12640976248163,333.0253903828018,2563.1189984079942,11.313708498984761
98,"[47.738873049120045, 55.5517776493246, 60.00833275470999]","[False, False, False]",54.43299448438487,55.5517776493246,5.0710726803697215,0.0,100.0,176.18995353170519,121.60592090848209,324.66127627296856,2554.801166431548,47.738873049120045
99,"[41.2674205639267, 53.95368384086484, 60.40695324215582]","[False, False, False]",51.876019215649116,53.95368384086484,7.950595177150983,0.0,100.0,189.46778856347262,136.49908424601244,324.22257508968227,2563.663589475031,41.2674205639267
100,"[25.69046515733026, 30.215889859476256, 30.315012782448235]","[False, False, False]",28.740455933084917,30.215889859476256,2.157048776701785,0.0,100.0,156.50264894107693,90.6311204829776,333.13091312289794,2575.3411424508404,25.69046515733026
101,"[68.27884006044626, 75.56454194925024, 83.33666660000267]","[False, False, False]",75.72668286989972,75.56454194925024,6.148400999851055,0.0,100.0,203.71039769910993,149.70303938130314,324.6923886754445,2584.701336711845,68.27884006044626
102,"[173.32339715110595, 191.38965489283896, 198.32044776068855]","[False, False, False]",187.67783326821117,191.38965489283896,10.537120088028463,0.0,100.0,330.5020807168487,297.65248193153036,280.71745950871366,2418.706059032391,173.32339715110595
103,"[18.35755975068582, 18.81488772222678, 27.49545416973504]","[False, False, False]",21.55596721421588,18.81488772222678,4.203999380706833,0.0,100.0,160.06728506979442,94.34511116109833,337.06548792403487,2592.4393917698444,18.35755975068582
104,"[245.80683473003756, 266.6777081047458, 272.47018185482244]","[False, False, False]",261.6515748965353,266.6777081047458,11.450765076162702,0.0,100.0,397.82265543619866,365.3423052426313,290.529849649374,2548.5701873795824,245.80683473003756
105,"[207.4777096461208, 2052.54135159319, 2193.993618951523]","[False, False, False]",1484.6708933969446,2052.54135159319,904.9563552827203,0.0,100.0,2474.7715438578043,2544.957367029947,335.58636650106337,2597.665490397099,207.4777096461208
106,"[8.717797887081348, 11.269427669584644, 16.1245154965971]","[False, False, False]",12.037247017754362,11.269427669584644,3.0721356686997083,0.0,100.0,146.58696604249994,88.87069258197553,325.0192018480465,2514.533157466809,8.717797887081348
107,"[26.720778431774775, 27.54995462791182, 29.49576240750525]","[False, False, False]",27.922165155730614,27.54995462791182,1.1630533161050953,0.0,100.0,144.43445868198305,69.72804313904126,331.47516960199863,2552.1116746725643,26.720778431774775
108,"[29.563490998188964, 44.24929377967517, 65.49809157525127]","[False, False, False]",46.436958784371804,44.24929377967517,14.751571403025336,0.0,100.0,219.83272515567933,191.23545696339892,304.05218123527794,2462.5342637210147,29.563490998188964
